Metrics/EnvironmentSteps,Metrics/AverageReturn
7787,-1.63476428813841
7789,-1.9234381476594198
7792,-1.5980956703649596
7797,-1.3627943290889135
7802,-1.3908161949750801
7805,-1.6402679020838258
7807,-2.0086034861700726
7810,-1.6629915948138294
7816,-1.2982062865741468
7820,-1.4841793931944745
7823,-1.663882134942992
7827,-1.485002100411917
7830,-1.6400392338127272
7833,-1.6402901969655874
7835,-1.9241605374304216
7839,-1.478402276097231
7842,-1.6424296265845666
7844,-2.0085347002821505
7848,-1.458668358554302
7851,-1.6363268969300002
7854,-1.6718152045476191
7857,-1.6717606621867667
7859,-1.923367475596463
7862,-1.640712051860197
7867,-1.334578838870098
7869,-2.0085396557759703
7871,-2.008561930360259
7875,-1.4350115458780608
7877,-1.9237056526079845
7882,-0.9808822672389047
7886,-1.4559718167447215
7892,-0.9832733874818124
7896,-1.4444926843600399
7902,-1.01292756232367
7907,-1.3360891513451452
7911,-1.4541507304220902
7913,-1.9570074758848497
7919,-1.2648403008895912
7921,-2.0057805142890737
7925,-1.4754655590005146
7929,-1.4354915837498456
7932,-1.6389111801213925
7935,-1.640969017423161
7941,-1.2850441268899557
7943,-2.0058297475537508
7947,-1.520054958889015
7949,-1.9597379994784117
7955,-1.2988773736792194
7958,-1.6359286012108878
7961,-1.6641052127551654
7965,-1.4265429962981107
7968,-1.642410330989005
7970,-2.0085343848503765
7974,-1.4517100472893782
7976,-2.0085981948580374
7979,-1.6633544642931009
7983,-1.4762961420585543
7986,-1.639103284994064
7992,-1.2843423855884193
7999,-1.310333900227284
8001,-1.9563410798327001
8004,-1.6229721331818603
8007,-1.63915999217555
8010,-1.6384544649571424
8020,-0.9711815474053077
8024,-1.4786752877515859
8027,-1.6394425879087269
8029,-2.00578238322414
8033,-1.47638174218987
8036,-0.9833388080524168
8042,-1.2593591444894463
8045,-1.6416081354288352
8053,-1.1885422868166067
8055,-1.9234084057118002
8057,-1.9238230335902915
8061,-1.4518738632419312
8064,-1.6639396065108365
8066,-1.993750010600432
8068,-2.008555727856802
8071,-1.6381141804131165
8074,-1.635032046149137
8078,-1.0083006296008736
8082,-1.466450064177777
8086,-1.4783351279198533
8089,-1.662973325273627
8092,-1.6231202565527987
8095,-1.6379460095184448
8097,-2.0085723368410737
8099,-1.9940379733511882
8101,-2.008565397308006
8104,-1.6388140601667915
8107,-1.6402594076199482
8110,-1.6172740780760932
8120,-1.1934943403791503
8124,-1.4668941397141486
8126,-1.9233345230120975
8129,-1.6411883807260372
8136,-0.9860005539128383
8144,-1.2634867356172141
8148,-1.4598490996168505
8151,-1.6536975397425673
8154,-1.6172810207905528
8159,-1.3943175172237434
8163,-1.5172034731453032
8166,-1.6171414063817622
8170,-1.4721719830408702
8172,-2.008571021783033
8175,-1.6413279632211986
8177,-2.0057307856917124
8181,-0.9559656238883942
8187,-1.3102441264064224
8189,-2.008483737101008
8193,-0.9544731134592555
8200,-0.9745100996062855
8205,-1.3987075254456425
8208,-1.6404889340638686
8213,-1.3080078068101009
8216,-1.6171199106892866
8219,-1.6406377184038392
8221,-2.005902917920669
8225,-1.4035027756835787
8228,-1.6552550363841336
8230,-2.008554481200248
8232,-2.0085555666634494
8234,-2.0058277088425607
8240,-1.3200564844556208
8245,-1.3629035847475055
8248,-1.0163541902328224
8251,-1.631439620725945
8254,-1.670481618322806
8257,-1.6346249042634213
8260,-0.9796751112239696
8264,-1.478355436552131
8268,-1.4763199701349248
8271,-1.6631246133309439
8274,-1.6313476665132205
8278,-1.4578008247635545
8284,-1.3145789191899488
8286,-2.0057976801180164
8289,-1.6634576021683103
8293,-1.46059056346455
8298,-1.3459445136162163
8302,-0.9897717329341911
8305,-1.6355995569612336
8307,-1.9234497933034502
8310,-1.665431107940833
8313,-1.015874975824902
8315,-2.0085346851356096
8319,-1.45575528023828
8322,-1.6641027802680994
8324,-1.9242617432225035
8327,-1.664310272353491
8329,-1.9236938145871063
8332,-1.6352842395015454
8335,-0.9801296122568105
8338,-1.6631053824521327
8341,-1.6718258560646484
8344,-1.617076132692165
8348,-1.4768485273318048
8350,-2.0058586823646443
8353,-1.6352970474685957
8355,-1.923495881560033
8359,-1.4602912724408146
8361,-2.008662388198768
8363,-1.957160933316926
8366,-0.9782392251170297
8369,-0.9610874455955821
8373,-1.4609403660434719
8377,-1.4073190127871964
8381,-1.4761993506538287
8383,-1.9613654009169048
8391,-1.2323495071625958
8398,-1.2836856204979235
8401,-1.6269078985134637
8404,-1.0144403171778649
8406,-1.9249000963110434
8408,-1.9579502342857888
8414,-0.9652706687933014
8416,-2.0085433934569945
8419,-1.6042685121558318
8422,-1.638440676994712
8425,-1.6631811224662707
8428,-1.6400596181452987
8432,-1.426975528561051
8435,-1.6424334477674292
8438,-0.9848674883849254
8443,-1.2905723091240753
8447,-1.4459216723112387
8449,-2.0085630835573705
8454,-1.348456102627606
8456,-1.994479001713565
8459,-1.6639275784029568
8466,-0.9544345207437276
8468,-1.9236532048320585
8471,-1.0142045034346596
8478,-1.2452528212522385
8480,-2.0058218319455707
8484,-1.4559303934456496
8487,-1.6630880288258714
8491,-1.4717329033583293
8495,-1.5200892313301906
8500,-1.4207505132471039
8502,-2.0057626896409335
8508,-1.2702909912720286
8511,-1.6399626060046402
8514,-1.6553059205758451
8517,-1.6639819684241666
8519,-1.9537755753304393
8524,-1.366039929113731
8526,-1.9234688895348775
8530,-1.4583032649279168
8535,-1.3681319738978965
8538,-1.6705822186620762
8540,-2.008529048473573
8545,-1.3754718027353365
8550,-1.3714115791300738
8553,-1.639136199620987
8555,-1.9521984130419896
8559,-1.4775159294907392
8562,-1.6418729864875685
8566,-1.4808782684521782
8571,-1.3742913102711465
8575,-1.4323076121421696
8578,-1.6554312874488268
8583,-1.3857954868635853
8588,-1.348609813756029
8591,-1.6365097906190744
8594,-1.6396309153533075
8596,-2.008552459944659
8599,-1.6362196969689027
8601,-2.005772814434221
8605,-1.4513083375903955
8607,-2.008604854104263
8612,-1.3692101453023948
8616,-0.9863776038858227
8618,-1.9235318084231716
8621,-1.5940130823113445
8624,-1.6718432659141034
8626,-1.9234677275127263
8629,-0.97929168026493
8633,-1.4605935986636016
8637,-1.4562619712180789
8639,-1.9234743374288987
8642,-1.6375415678872942
8645,-1.635682929228671
8647,-2.0085836851916983
8650,-1.0133381040269327
8652,-2.005774298034365
8654,-2.0058289461236556
8659,-1.3768422000179144
8665,-1.329607182936601
8668,-1.6398749958514374
8673,-0.9671605430945419
8676,-1.6411228118080414
8678,-2.005796150729538
8680,-2.008584618711682
8687,-1.221729393033669
8689,-1.9239138755508618
8693,-1.4668968964638078
8696,-1.6389870846572554
8703,-1.2367251693015964
8706,-1.6172840592455426
8710,-1.4848646695383427
8713,-1.6631241949130509
8718,-1.3865675885066089
8720,-2.005837712444623
8723,-0.9960487955210248
8726,-1.6459424519200807
8731,-0.9655609272000799
8735,-0.9911739101762598
8737,-1.9234534222109334
8739,-1.9943656080627052
8741,-2.0085096079875777
8743,-2.0086381913216416
8745,-2.005764671466523
8749,-1.4533522692736887
8752,-1.6355753451885826
8755,-1.64024151311161
8762,-1.245617356894504
8764,-1.9939805112605864
8768,-1.4559684309761356
8770,-1.923995384123419
8772,-2.008709732625759
8774,-2.008627843267486
8777,-1.6176122290719632
8780,-0.9209048211942416
8784,-1.4607035958528465
8790,-1.3055025517265706
8793,-1.6392732376605397
8795,-1.923726992420272
8797,-1.994264187431376
8801,-1.5018879615139085
8805,-1.4729871476877188
8807,-1.9235173898245659
8813,-1.3179016181797703
8816,-1.6399933833018512
8819,-1.013326874645044
8821,-2.0085844329998013
8823,-2.008615085928145
8832,-0.99317677216206
8836,-1.4860887039655029
8845,-1.2107159464096102
8849,-0.9908046515286546
8852,-1.6633335167685808
8855,-1.596985791636115
8862,-1.1927242435802288
8867,-0.9505540840841924
8869,-1.9581812245540773
8872,-1.6639947536137176
8879,-1.2624937766476882
8883,-1.4562180016066424
8885,-1.9235291929536975
8887,-2.00856816029387
8890,-1.6348934124174885
8893,-1.6254452481461363
8898,-1.3360561053925182
8901,-1.639546343953965
8904,-1.5903550489531586
8906,-1.9234962150729644
8911,-1.3834908473540335
8914,-1.6395090499495895
8918,-1.442642749776831
8922,-1.4721195036764236
8925,-1.6641559125501637
8929,-1.4763133749426345
8936,-1.2264937073184026
8940,-1.401161087135299
8944,-0.9901982707667045
8948,-1.4322008251935088
8950,-2.0085401057835606
8953,-0.9805792299728434
8956,-1.6380007056570454
8958,-1.9240680753669497
8963,-0.9184737282827374
8965,-2.00857504270426
8967,-2.0085078525660536
8969,-1.923854081645983
8977,-1.0124342475736758
8979,-2.0085734029679863
8985,-1.291001349594595
8988,-0.9606649723726735
8990,-2.0085317956510833
8992,-1.959647839389992
8994,-1.9562992915628676
8996,-2.008575924012524
9000,-1.4759263323576717
9003,-1.6352176768804065
9006,-1.671879223158151
9009,-1.635667104762981
9012,-1.6640282726888478
9016,-1.481342980768157
9018,-2.008520667923843
9022,-1.4688187925351839
9024,-1.9593466224649094
9028,-0.988887008655379
9034,-1.303999066056724
9038,-1.434160649685905
9041,-1.6718838971147065
9048,-1.2441461343618327
9052,-1.451122750423814
9056,-1.4289157273001192
9060,-1.4716861217915755
9062,-1.923657535708675
9066,-1.4562670153036197
9068,-2.008600557751679
9075,-1.2399384139299106
9080,-0.9676641461872683
9084,-1.479438384674562
9087,-1.6349319586800277
9090,-1.6373168681307633
9092,-1.924323426842168
9096,-1.4990866949678145
9099,-1.6389294863006139
9102,-1.6382302795600754
9107,-1.3342178395783342
9110,-1.6411448233874577
9112,-1.9234800139235106
9114,-2.0058824799957344
9116,-2.0058085216869648
9118,-2.005730680890882
9121,-1.6718742104326358
9125,-1.4593949028103985
9130,-1.332744841071704
9133,-1.6344707020579567
9135,-2.00856874312505
9138,-1.6413939162556257
9140,-2.0085397860712955
9144,-1.4394217607427837
9147,-1.636931269954131
9149,-1.9587768202427012
9152,-1.6169334277501644
9154,-2.0085476623356446
9156,-1.9588535690923847
9160,-1.4760960178359792
9163,-1.6393253993283086
9168,-1.3807020063499422
9171,-1.640407167556498
9175,-0.9391749342186457
9178,-1.6540062670989706
9181,-1.6203342898769488
9184,-1.639758283824727
9190,-1.2888492108146181
9195,-1.3483236488261892
9198,-1.640475066586802
9201,-1.6383523758968759
9204,-1.6412658306753765
9207,-1.6717738117091134
9213,-0.9412028081598786
9216,-1.627593549328827
9222,-1.292283607809494
9225,-1.6411673955899886
9228,-1.6639629887437366
9231,-1.638185590672892
9234,-1.6361026596344879
9237,-1.6404707650379695
9240,-1.6357212000827541
9246,-1.314787127271151
9259,-1.1554608263896495
9262,-1.6163851146556005
9267,-1.3826275979473204
9270,-1.013117516052654
9274,-1.4886036882819975
9277,-1.6387721911476074
9284,-1.2522051864219368
9289,-1.3261351516402446
9293,-1.4761899734449015
9296,-1.6631945067221023
9300,-0.9514120498160581
9303,-1.6388544883522425
9305,-1.9234270494343195
9308,-0.9791060531179528
9315,-1.262934175150783
9318,-1.635324110201136
9320,-2.0086137784421165
9323,-1.6409235384209253
9325,-1.9233834638222032
9330,-1.008777974070865
9335,-0.9677492450396101
9339,-1.484464768987473
9344,-0.9992727563892672
9355,-1.1274390340403253
9357,-2.00865465498807
9360,-1.6350190792792434
9365,-1.3730835015601754
9368,-1.6718020663628552
9370,-1.923415457587303
9373,-1.6633662256584525
9376,-1.6381026711565505
9379,-1.6718023545715244
9384,-1.3214059900985138
9386,-2.0085698324855294
9389,-1.6172420251849413
9392,-1.6371070692840142
9395,-1.6395749475175059
9398,-0.9802140495302315
9401,-1.015331784885123
9403,-1.9585171574758187
9406,-1.6395268380126513
9413,-0.99165145213981
9416,-1.663221275985687
9419,-1.6355589843448495
9422,-1.012736067626631
9424,-1.9243273160330385
9427,-1.0136746142832445
9429,-2.008592956915665
9433,-1.448778038685591
9440,-1.2857606452986245
9443,-1.6401209348499879
9446,-1.638513832384902
9449,-1.6269019559611007
9451,-2.00855250789456
9454,-1.6352225694334337
9459,-1.3793588709377065
9461,-1.9583335603588234
9464,-1.6170838960889942
9466,-2.008543478598315
9471,-1.3947678848120657
9477,-1.2838660938047581
9480,-1.6403108729180833
9483,-1.6352347931564177
9487,-1.3991666337859006
9490,-1.616524864001609
9492,-2.008599091493997
9495,-1.6336398114542494
9499,-1.4843483102675237
9503,-1.4717266330375605
9508,-1.3225338405158875
9512,-1.4758999322209216
9515,-1.6170315003219418
9518,-1.6414949710952917
9521,-1.671843108769492
9526,-1.3905086531458473
9532,-1.264789386510824
9534,-2.005935569209038
9536,-2.008580798846859
9542,-1.327771599007564
9546,-1.503794800703682
9549,-1.6819605199777097
9552,-1.0195922066783962
9557,-1.3230360895423532
9560,-1.0065290992115936
9562,-2.0085656584617855
9567,-1.3690543717481922
9570,-1.6421502931691745
9576,-1.3089267972333631
9578,-2.0085907870843775
9580,-2.008636610398287
9582,-2.0086592116107127
9585,-1.6630924630012922
9589,-1.4596754494710984
9593,-1.4776759499681678
9596,-1.636488985102077
9598,-2.0085969618236814
9601,-1.664137337039321
9605,-1.4504133136360895
9607,-1.9557916655807441
9609,-2.0086000712941754
9612,-1.6353417394525163
9615,-1.6702027728618145
9618,-1.6630281839657293
9620,-1.95756187443788
9622,-1.9941272783953088
9624,-1.9941519126354135
9627,-1.6063504152616097
9630,-1.637839799536195
9633,-1.6819812456544903
9635,-1.9942504415859497
9638,-1.5898868465372662
9641,-1.6538142587687397
9644,-1.6353581940538058
9647,-1.6346053992469614
9650,-1.6631260313655762
9654,-0.9595315454803915
9658,-1.4703027651761955
9661,-1.6718127259667017
9664,-1.6164983553468557
9671,-1.2590279947608225
9674,-1.015829890908505
9677,-1.6718863047042936
9679,-2.0085598275160734
9682,-0.9955106415948887
9684,-1.9938697808926589
9689,-1.366980358606988
9691,-1.9236516076522014
9694,-1.6718582596944451
9701,-1.2239895605254165
9705,-1.4813008577561266
9708,-1.639817828401058
9711,-1.616765590820716
9713,-1.958975315439702
9716,-1.6357454385605845
9718,-2.0058023687522377
9721,-1.6391088984955278
9728,-1.2657395068168142
9732,-1.4748256941260265
9734,-2.0085695849572547
9739,-1.3938898613013728
9743,-1.479518520698223
9745,-1.923452031905764
9750,-1.3720114904118776
9752,-1.9941235542549611
9754,-1.9233775047602222
9756,-2.008588969523273
9758,-2.0057437635461266
9760,-2.0086050581502684
9764,-1.4547330668078728
9766,-1.923371105136289
9769,-1.0159527142338913
9771,-2.005862627224707
9773,-2.0085795931592116
9775,-1.99423456998835
9777,-2.0085868840257475
9782,-1.393225408386843
9788,-1.3441702205184383
9791,-1.6351137661600557
9794,-1.6399936302767315
9796,-2.008614869164235
9801,-1.3824309782957702
9803,-2.0058609219158567
9806,-1.6383881668447122
9811,-1.3464075825202384
9814,-1.6378061816812737
9818,-1.460171797319577
9821,-1.6370054917752335
9825,-1.4794702346189568
9828,-1.6405172195462487
9832,-1.4601065661641686
9836,-1.4792866111254894
9843,-1.280068055217355
9845,-2.008622035565982
9847,-2.00877803223188
9849,-1.9238219468086073
9852,-1.6376563469029082
9855,-1.6163097554861832
9859,-0.9905328848082593
9862,-1.6334370803270908
9864,-2.0085416185962615
9866,-1.9240428960325928
9872,-1.2864390918464546
9875,-1.6640986167528944
9878,-1.6413875785140821
9882,-1.4798090341544574
9885,-1.673674087248293
9887,-2.008565465759523
9890,-1.638589032861774
9893,-1.6640562171019273
9895,-1.9940626341724117
9901,-1.2927727159473295
9904,-1.6383400973664617
9908,-1.4522277843620321
9911,-0.996749125643424
9914,-1.6396685011108492
9916,-2.008632211770749
9919,-1.6640091406997264
9922,-1.6344593700696606
9925,-1.6719226560169111
9927,-1.9941829192013643
9929,-2.008565206793136
9932,-1.6638641877560456
9934,-2.0085863116444718
9940,-1.3210324266285414
9943,-1.6642418145120865
9946,-1.6065022511553055
9948,-1.9234614274104231
9955,-1.2447301306515948
9958,-1.6718927126980774
9963,-1.346277994323313
9967,-1.4029655803089023
9969,-2.0085533487961706
9971,-2.0085512206093865
9974,-1.6403125604857463
9976,-1.9234232892500764
9978,-1.92388000032923
9983,-1.3628310235015746
9987,-1.4792704606044962
9989,-2.0085314872727036
9991,-2.0085867001100794
9993,-2.0057332085157027
9999,-1.3007078903916482
10005,-1.342383006576723
10007,-2.0085289121709224
10010,-1.0184348585907663
10013,-1.6391137941774172
10017,-1.4741305910781257
10021,-1.4590269442633628
10023,-2.008553231728434
10027,-1.3965772730769126
10030,-1.6407448091688372
10033,-1.671918557218336
10038,-1.3304304168619445
10041,-1.663948449155561
10044,-1.635350478906772
10049,-1.3814585329978255
10053,-1.4447570610296887
10055,-2.0059102918693843
10058,-1.6080688933863236
10062,-1.4372837087680101
10064,-2.008604718083299
10069,-1.3374085648882073
10071,-2.0085793218142807
10074,-1.6268647479927003
10076,-1.9574922070833556
10078,-1.9552273053376394
10080,-2.0085584328434973
10084,-1.4806792966711093
10088,-1.473188549303622
10090,-2.0059066005236836
10098,-1.1890806377978629
10100,-1.9235052260202181
10102,-2.008600715719071
10104,-2.0084275051757823
10107,-1.0160549879436787
10112,-1.3753768392393961
10119,-0.9900927266800473
10122,-1.6400430326110353
10125,-1.593709869217996
10127,-1.959115851248086
10130,-1.6401144111946024
10132,-1.9243462875433834
10135,-0.9612332857626292
10139,-1.4068567137789088
10144,-1.3910215780654167
10148,-1.5172372785970507
10153,-1.329666222406543
10156,-0.9795412025366644
10161,-0.9380979270576189
10166,-1.333787214765262
10168,-1.923715107633015
10173,-1.3080048140886125
10175,-2.005860658450301
10180,-1.4018673043905783
10184,-1.434533386520981
10187,-1.6410988331629888
10197,-1.1035156955188499
10199,-1.9245524147876742
10203,-1.481099210764711
10205,-2.0085858250796202
10207,-2.0085624511098126
10209,-2.0085681735609144
10212,-1.0146801358756017
10218,-1.3227010860055493
10220,-2.0059224914436227
10225,-1.385930137878512
10227,-1.994164148516052
10229,-1.9595708664132512
10233,-1.4327152678807886
10236,-1.594656742699059
10240,-1.4816631726544582
10247,-0.960544428429135
10250,-1.6380519772658546
10252,-1.9575287181686214
10255,-1.6400525285469314
10262,-1.206018509622827
10265,-1.641188021647172
10267,-2.008567204552648
10269,-1.9236728052849414
10271,-2.0086060569706747
10274,-1.6392218818075348
10276,-1.9243061154614283
10278,-2.005779122776163
10281,-1.6440554692697196
10286,-1.3794814072293715
10288,-1.9942823532364211
10291,-1.6456561554788172
10293,-1.9941038647732816
10297,-0.9462507175021647
10304,-0.9116533829605457
10309,-1.3157412015837047
10313,-1.5006928479793866
10316,-1.6228766923611901
10321,-1.3549261569902824
10324,-1.61763755936445
10327,-1.663132569803787
10329,-1.9244187327458477
10332,-1.6422482193183494
10335,-1.6391205248652254
10337,-2.0058328332694324
10341,-1.451406464913707
10345,-1.460055136606926
10348,-1.6401817954574713
10354,-1.2791185317745213
10356,-2.006028820175681
10359,-1.6635395466446754
10361,-1.9565569118359543
10366,-1.3908661388178265
10369,-0.9803797426170696
10371,-1.9556268915014485
10374,-1.6538116066925834
10376,-2.008537933015883
10379,-1.6411493791077352
10381,-2.0085852993293347
10384,-1.6395861900849995
10387,-1.6706053281721098
10391,-1.4452681883083254
10394,-0.9964661320985861
10397,-1.6367597824460869
10405,-1.1644586085986437
10413,-1.2179417009659765
10419,-1.2996598919983227
10421,-2.005875937983714
10424,-1.6704788064140281
10429,-1.354107449129933
10435,-1.3172254378161818
10438,-1.6347305226517284
10441,-1.0023715095600232
10446,-1.3339005187192692
10449,-1.6269940525377617
10451,-1.9237663111473737
10454,-1.0192579873943388
10457,-1.6165399210691904
10463,-1.3108366251298003
10468,-1.374781288892479
10471,-1.6271522817289885
10474,-1.6389118871002102
10478,-1.4101190869301425
10481,-1.6718986236500342
10484,-1.6819939338759886
10487,-1.6634109829147832
10489,-2.0058431301430204
10494,-0.9999120166279705
10499,-1.3779966135820554
10503,-1.5172141950618423
10505,-2.0085730553585748
10512,-1.230681599342789
10515,-1.0068190830788903
10521,-1.2958806052888054
10523,-1.9941421376475357
10526,-0.9844751812926485
10529,-1.6820192456093601
10532,-1.640852898087615
10535,-0.9544352868618097
10537,-1.9234105826412313
10541,-1.401650334645943
10543,-1.9233993698442113
10548,-1.3989870374629727
10551,-1.0156220114656758
10554,-1.639573918157325
10560,-1.342120092551383
10564,-1.4836763700891096
10567,-1.640759534710878
10571,-1.4785384099002257
10575,-0.9930461493730414
10579,-1.4529923230035757
10582,-1.6396780668512523
10586,-1.4719828826587884
10590,-1.0082462919092643
10593,-1.671877195976512
10598,-1.3746180231136296
10600,-2.008603903310518
10602,-2.0085737530981955
10605,-1.6392312628850059
10610,-1.3326424647807513
10615,-0.9898991217012302
10618,-1.6345762751132333
10622,-1.4426710237985425
10625,-1.0147720277320116
10632,-1.265178359847641
10637,-1.3852450476195233
10642,-0.9804499773592701
10646,-1.4324447579783848
10650,-1.453128179644405
10652,-1.923431960158786
10655,-1.6392266076933126
10657,-1.9237056152984013
10659,-1.955653760063106
10663,-1.456631371655557
10665,-1.9578181724938148
10669,-1.481162408971067
10672,-1.6402186653951272
10675,-1.641845736137214
10681,-1.3074674726404505
10686,-1.3227100908727258
10689,-1.6345532005778836
10692,-1.638565480415729
10697,-1.3297597874971356
10700,-1.6375853932998263
10704,-1.4837716202789903
10708,-1.4844625200653563
10711,-1.6405174417720119
10714,-1.6400212591716947
10716,-1.9234626070111778
10719,-1.6631206352134995
10721,-1.9234136363380854
10723,-1.9237132149646452
10726,-1.6350649785776146
10729,-1.6719421240984038
10735,-1.282170545775131
10740,-1.373589724876035
10742,-1.957738973089926
10745,-1.6400293342664376
10748,-1.6379448644074364
10752,-1.4007526501270955
10754,-2.005797848836327
10759,-0.9610835578902055
10763,-1.4779584058739927
10766,-1.6639517246172122
10769,-1.6418665057765551
10773,-1.4798697733619395
10779,-1.3233022643123127
10782,-1.6377492545635242
10787,-1.361535854234155
10790,-1.6379050581919046
10794,-1.4597562319882391
10796,-2.008617513262245
10800,-1.428641094634235
10803,-1.6633619439115943
10807,-0.9916472326423993
10810,-1.6269209385100483
10813,-1.6366200713510934
10822,-1.2046692780978465
10825,-1.640476880371999
10829,-0.9904550451248867
10839,-0.9632053259749933
10841,-2.0085842194722523
10844,-0.9821454554343995
10850,-1.3267446868032213
10852,-2.0058518591121297
10854,-1.9572189575602197
10856,-2.0058433566731377
10859,-1.6392346097680646
10861,-1.9572850421863515
10866,-1.3735895388463186
10869,-1.6396642734528128
10872,-1.6630699722564593
10875,-1.6419190317202108
10877,-2.0085950575077955
10884,-1.2736375369874895
10886,-1.9236150786468338
10891,-1.3409863727241969
10893,-1.9580714722116648
10898,-1.3294636817723142
10900,-1.9575816051925155
10905,-1.4037290952538952
10909,-1.4574223946158835
10913,-1.4257111993612346
10917,-1.4528032757055946
10920,-1.6395618832287806
10923,-1.0113179249347044
10925,-1.9243972702193268
10929,-1.5172876869626044
10932,-1.6331805340306185
10937,-0.9633460437546777
10940,-1.6372692416133239
10943,-1.6374197301529492
10952,-1.1958527629372169
10957,-1.3341364688646202
10959,-1.9239263056454838
10962,-1.5905580845941412
10965,-1.640170943920116
10968,-1.6388767845542818
10974,-1.250467612843109
10976,-1.92347381273222
10981,-1.3722508269739542
10983,-2.008602416331511
10986,-1.0155576476142052
10988,-2.008684946273562
10990,-1.9243956559156354
10993,-1.6407266385299162
10998,-1.3407789355038318
11000,-2.0086048350610732
11002,-2.005766109570635
11010,-1.2409896305520975
11012,-2.008633228615904
11016,-1.4831295922849175
11022,-1.3045509174760748
11024,-1.9584408634535924
11026,-1.9235247721644266
11029,-1.6362011366219313
11033,-1.4433093462474968
11036,-1.6401669764577147
11038,-2.0058068257810735
11041,-1.6390289406129035
11043,-1.9237013985966862
11047,-1.4729627851799327
11051,-1.48826419344913
11057,-1.3436723760604778
11060,-1.6641012763119312
11063,-1.0142548880953937
11066,-1.6269252418553546
11070,-0.9460227383878819
11072,-1.923555426513009
11074,-2.008594887431007
11079,-1.3458322842133348
11087,-1.2329675682861885
11089,-2.0086083762154505
11092,-1.6709242482695206
11095,-1.6718297140512515
11098,-1.640998579717662
11101,-0.9797059372905009
11107,-1.2904646773325144
11109,-2.0057570220333893
11113,-1.4311596173727974
11116,-1.6391090608851222
11119,-0.9816062952779442
11121,-1.9574858114356863
11124,-1.0164203643934873
11128,-1.5027343135852975
11130,-1.9941671197727953
11133,-1.6359759875308375
11138,-1.3867392714447413
11142,-1.5173158855756128
11145,-1.6395199830241187
11149,-1.4784984830210368
11152,-1.6393446522266502
11155,-1.6359654851024221
11157,-2.0084972864976436
11159,-1.923678570762833
11162,-1.6631654877791788
11165,-1.6388938599423097
11168,-1.0059559343124056
11171,-1.636487279614317
11173,-2.0085725486607275
11177,-1.4181515977331645
11179,-1.9233606320931835
11182,-1.663886824490924
11190,-1.199699256617007
11195,-1.3747069666536684
11197,-2.0087124464740524
11204,-1.2606308118167278
11206,-1.9233110287881832
11209,-1.6344998222987321
11212,-1.6414164753370575
11216,-1.4302463719278042
11219,-1.0194171954124742
11221,-2.0085884493222106
11224,-1.6336818457869178
11228,-0.98399564542859
11230,-2.0085363467798367
11236,-1.2906066691684437
11239,-0.984429599614316
11243,-1.4707782553971822
11247,-1.4589167034731931
11249,-1.923750203597084
11251,-2.004286286865054
11256,-1.318972870295326
11258,-2.0086237060958965
11261,-1.6163501735047303
11267,-1.2554396635481555
11271,-1.4803163268260409
11273,-1.924123773416243
11277,-1.452992544737749
11281,-1.4170365793070243
11286,-1.3812719615447666
11289,-1.6396568725641558
11293,-1.466875416329011
11296,-1.671958774496094
11298,-2.008587617478492
11300,-2.0085892181232947
11304,-1.4883800513898444
11308,-1.4830551602073765
11315,-0.9769993871255986
11319,-1.4760640124992477
11321,-1.9233795251748793
11325,-1.4845033321221894
11327,-1.9241740334417325
11330,-1.5939954686396962
11332,-2.008555506338599
11335,-1.6640576415041917
11337,-1.959611239771694
11342,-1.370384507478072
11344,-2.0085808494036312
11346,-2.0086060983382574
11349,-1.6641451099469162
11352,-1.6403449825716045
11356,-1.4627789920974048
11361,-1.3865856491758648
11365,-1.4759178931776449
11369,-0.9698022507797139
11373,-1.517204930072779
11375,-2.0085238338421023
11378,-1.6010636484203633
11380,-2.008671340509526
11385,-1.372968921705512
11388,-1.5992568946779138
11390,-2.008587886850059
11395,-1.3203710090849619
11399,-1.5013082833381328
11402,-1.6718634238176868
11405,-1.6400392467476834
11409,-1.484459641530583
11414,-1.3779049167467472
11419,-1.3844668299323581
11422,-1.6164062540537216
11429,-1.286009623444031
11433,-1.4350140803898084
11437,-1.5172753072769662
11440,-1.6056025091053698
11443,-1.6737657968904454
11448,-1.0085838670275737
11450,-2.008605003181055
11453,-1.6819107548442809
11456,-0.9793640678758955
11460,-1.4703792090772048
11463,-1.6364494345010498
11468,-1.383638129976506
11472,-1.4748011514590105
11475,-1.0095658566122732
11479,-1.4908373729072146
11483,-1.4571319891311652
11487,-1.439293475980481
11490,-1.6420825872480387
11494,-1.4535000368334963
11497,-1.6630506743755527
11500,-1.6395273956496919
11503,-1.627330525866655
11509,-1.2454953632461256
11515,-1.2940699083062241
11517,-2.0085401022905893
11519,-2.0086150573170487
11521,-2.0058775381633045
11526,-1.3809280274947855
11528,-2.0085962614432
11532,-1.439557120288471
11535,-1.005466233013313
11537,-2.008687034617011
11539,-1.9942341816354066
11541,-2.008639208270678
11544,-1.6396503944158478
11547,-1.6405051710588827
11549,-1.9942306983821474
11554,-1.3630128542871625
11556,-1.9941258181369876
11559,-1.6819525548645267
11564,-0.9517651140002445
11567,-1.6370306462106317
11569,-1.9234750663742868
11575,-1.3265711724075506
11579,-1.475988196276165
11582,-1.635117120036524
11587,-1.3826439660646803
11594,-1.2729162274184003
11597,-1.0158892773102501
11599,-1.9236625665838718
11604,-1.366201806011357
