x_val,y_val,step
19.027671813964844,-5.855441093444824,3
10.122262954711914,3.9806272983551025,5
20.034587860107422,3.59112286567688,8
8.777786254882812,-5.464344501495361,10
40.43510437011719,-6.594711780548096,17
31.002904891967773,4.018401145935059,24
17.62808609008789,-6.108652114868164,27
9.22251033782959,-6.982028007507324,31
16.95783805847168,4.388700008392334,37
9.78089427947998,4.303560256958008,39
13.73627758026123,-6.773612976074219,42
46.40262222290039,3.9969117641448975,48
21.03585433959961,-7.214200973510742,51
13.731507301330566,-6.806480407714844,54
10.00302505493164,2.9280645847320557,56
26.773832321166992,5.023313522338867,60
8.934972763061523,-5.5921454429626465,62
15.030641555786133,-7.255304336547852,67
32.76041030883789,3.0737152099609375,71
5.172921657562256,2.8132894039154053,73
21.894622802734375,4.1601691246032715,76
10.481411933898926,4.509600639343262,80
16.394609451293945,-5.177896499633789,83
7.766543388366699,-6.639033794403076,85
22.687274932861328,2.9924652576446533,88
31.181745529174805,5.635226726531982,92
32.595645904541016,-2.720400333404541,96
15.953373908996582,3.6515109539031982,101
11.829167366027832,-6.744317531585693,105
7.401512145996094,2.602473497390747,108
22.154544830322266,2.5486035346984863,111
15.181468963623047,-6.802155494689941,114
8.659257888793945,5.1307902336120605,116
8.471961975097656,4.873441219329834,118
22.305654525756836,-2.84682559967041,121
13.541238784790039,-6.144257545471191,124
7.8137359619140625,-6.543403148651123,128
37.35395812988281,5.589395046234131,132
18.392864227294922,-5.661865234375,135
10.195528030395508,2.786451578140259,137
6.312825679779053,-4.544257164001465,141
27.006853103637695,5.2189130783081055,146
27.812440872192383,4.035358905792236,151
20.80882453918457,4.85113525390625,154
9.008511543273926,4.7841010093688965,156
36.9536018371582,4.339888572692871,161
8.040167808532715,-6.748280048370361,166
18.49981117248535,-5.6571784019470215,169
16.245235443115234,3.9872965812683105,173
14.201960563659668,-6.821925640106201,176
35.280330657958984,4.196401119232178,180
10.160551071166992,2.920125722885132,182
21.879907608032227,3.1668355464935303,185
9.883987426757812,2.796171188354492,187
9.121166229248047,-5.821721076965332,189
7.736544609069824,-6.5230584144592285,191
13.02545166015625,-4.853433609008789,195
7.873826026916504,-6.72590446472168,197
16.365055084228516,-4.728688716888428,201
10.971193313598633,-6.667520999908447,205
45.26504898071289,3.583069324493408,210
18.533084869384766,-5.21401834487915,213
19.046113967895508,-4.076893329620361,216
28.95200538635254,-5.960798740386963,220
16.01275062561035,4.732124328613281,223
7.792579650878906,-6.650735378265381,225
9.67934513092041,2.7371742725372314,227
4.854894161224365,2.515242099761963,230
8.738103866577148,-4.8397722244262695,232
19.752460479736328,-6.694204330444336,235
18.449453353881836,-5.621537208557129,238
7.800760269165039,-6.651638031005859,240
8.507766723632812,4.979165554046631,242
8.823992729187012,-5.473237037658691,244
20.074522018432617,3.8338124752044678,248
8.994674682617188,4.8435378074646,250
37.50273513793945,4.0765862464904785,254
20.75572395324707,4.69594669342041,257
26.184921264648438,-3.535383939743042,264
13.36336898803711,-6.198092460632324,267
9.986123085021973,3.887485980987549,269
15.280876159667969,4.498459339141846,272
9.703448295593262,4.305842876434326,274
19.152530670166016,-3.2055013179779053,277
6.383432388305664,-4.653085231781006,280
9.767895698547363,3.727480173110962,282
18.353416442871094,-5.298987865447998,285
51.63643264770508,-7.474152088165283,290
19.35719871520996,-6.092435836791992,293
18.498653411865234,-5.632189750671387,296
19.084129333496094,-5.997735977172852,301
8.930920600891113,4.791557312011719,303
8.480561256408691,4.914341449737549,305
20.9999942779541,-7.326157093048096,308
19.257568359375,-3.9731264114379883,312
7.931832790374756,-6.6443400382995605,316
13.643444061279297,-6.749893665313721,319
23.829498291015625,-3.2434797286987305,324
10.633078575134277,4.143671989440918,328
18.941028594970703,-3.622666835784912,331
12.944236755371094,-6.363945960998535,334
21.09817886352539,5.573774814605713,337
8.9649658203125,4.7465314865112305,339
12.587236404418945,-5.824858665466309,343
20.24675941467285,-3.729816436767578,349
7.3613200187683105,2.848017930984497,352
16.49700927734375,-5.2180399894714355,355
10.673772811889648,4.515051364898682,359
15.720589637756348,-5.686359882354736,363
18.890605926513672,-3.1653130054473877,366
4.904973030090332,2.6188647747039795,368
45.76851272583008,-5.1178507804870605,376
21.60042953491211,4.276051998138428,379
31.36909294128418,6.004639148712158,383
9.713266372680664,2.7475950717926025,385
33.61985778808594,-6.542634963989258,389
4.818126201629639,2.469250202178955,393
13.383550643920898,-6.140986919403076,396
8.483526229858398,4.996814250946045,398
21.612333297729492,4.155806064605713,401
19.768613815307617,-6.522722244262695,408
20.88433074951172,4.701932430267334,411
8.9982271194458,4.851936340332031,413
19.918100357055664,-7.689009189605713,416
10.007790565490723,-4.484491348266602,418
14.430685997009277,-6.829298973083496,422
37.34282302856445,-4.519315719604492,429
51.756996154785156,-6.987512588500977,434
16.36542510986328,-4.742204189300537,438
22.072711944580078,2.785059690475464,441
10.240528106689453,3.0287718772888184,443
17.433012008666992,-7.358752250671387,446
14.514297485351562,5.458454608917236,450
9.024519920349121,-5.074368000030518,452
11.90012264251709,-6.555308818817139,456
22.110990524291992,2.841092348098755,459
13.85310173034668,5.628347873687744,463
6.349557399749756,-4.611891269683838,466
13.024588584899902,-6.334843158721924,469
35.381961822509766,-5.218625545501709,473
6.515161514282227,-4.847720623016357,476
4.8847222328186035,2.5395402908325195,479
8.921246528625488,-4.965007305145264,481
8.903196334838867,-5.539133071899414,483
8.995253562927246,4.9048848152160645,485
11.649706840515137,-6.58660364151001,489
6.918096542358398,4.193812370300293,491
23.201807022094727,-2.8421502113342285,495
8.385873794555664,4.840672016143799,497
10.06056022644043,2.9954748153686523,499
22.150447845458984,4.834274768829346,502
36.30545425415039,-3.9822912216186523,511
16.49650764465332,5.435751914978027,514
7.758988380432129,-6.593502521514893,516
19.795413970947266,-6.505403995513916,519
8.999940872192383,-5.088244438171387,521
18.649932861328125,-3.6739604473114014,526
16.11850357055664,5.273747444152832,529
14.315011978149414,-6.877048015594482,532
45.04113006591797,5.592198371887207,537
9.127504348754883,-5.121448040008545,539
5.188548564910889,2.831477642059326,541
8.920870780944824,-4.953978538513184,543
4.969920635223389,2.6376729011535645,545
36.76106262207031,2.4833102226257324,549
18.950176239013672,2.7104299068450928,554
9.113617897033691,-5.451590061187744,559
13.655814170837402,-6.697305202484131,562
50.26897430419922,-7.571038722991943,569
14.066621780395508,-6.841540813446045,572
10.077056884765625,2.963676929473877,574
14.03150749206543,5.598090648651123,578
12.13836669921875,-5.9374260902404785,582
9.647491455078125,4.261756896972656,584
58.86910629272461,1.841916799545288,590
16.61906623840332,-5.288289546966553,593
8.746454238891602,-4.772080421447754,597
9.077651023864746,-5.087912082672119,599
18.604957580566406,-3.414808511734009,602
50.17782974243164,0.5624623894691467,610
10.023487091064453,2.9496400356292725,612
10.289847373962402,3.196606397628784,614
12.310733795166016,-5.566135883331299,618
7.4006571769714355,2.887824535369873,621
18.532928466796875,-3.851677417755127,624
8.48595905303955,4.886994361877441,626
