Metrics/EnvironmentSteps,Metrics/AverageReturn
1397,-1.0173940133465773
1403,-1.324171940655942
1406,-1.636928709118506
1410,-1.4532137115629224
1414,-1.5200130422735059
1416,-2.0085404801699003
1419,-1.6396346810895401
1422,-1.6718089205783773
1426,-1.481096037320123
1429,-1.6403664765050092
1433,-1.4325872760399445
1438,-1.369756651309438
1441,-1.6411241489400232
1443,-1.923880673819026
1446,-1.6628697916297472
1448,-1.923463811714456
1452,-1.4684767879342955
1457,-1.3537966806426813
1460,-0.9817086540237835
1462,-2.008527567861992
1467,-1.3346705144128972
1469,-2.0085131951120183
1471,-2.0086885203979286
1475,-1.428529964887625
1478,-1.640372609526878
1481,-1.648192750196987
1484,-1.6410208428754267
1487,-1.017826311616263
1489,-2.0058309459466175
1492,-1.6350554949011347
1501,-1.163225182557009
1504,-1.6375153548591967
1508,-1.484000920181416
1513,-1.4210051720321437
1521,-0.9867793412466062
1524,-1.6408441104371716
1528,-1.4552123609062826
1530,-2.005759183607979
1532,-2.0086327531427752
1536,-1.4578642620895605
1542,-1.3148193292794343
1545,-1.6416380720472867
1549,-1.4608533600043276
1554,-0.9166547167460912
1556,-1.960397649879634
1561,-1.3779339685915235
1565,-1.4540470745584777
1567,-2.008506015582149
1570,-0.9830187859913222
1574,-1.5171453044473757
1577,-1.636652100307454
1579,-2.0086313526457427
1582,-1.0181580876241298
1588,-1.290022767852399
1590,-1.9234369825371376
1595,-1.340547213777787
1599,-1.4580688604808711
1604,-1.334178501333043
1608,-1.4576490965312576
1612,-1.4785192902189603
1614,-2.008689624762886
1617,-1.0149050483568611
1620,-1.663187979418205
1623,-1.6411295805717059
1626,-1.6426212239002949
1630,-1.450155996623165
1634,-0.9575347020195899
1636,-1.9940609062683354
1640,-1.4588780952209879
1642,-2.00853378911975
1645,-1.017613028945877
1649,-1.4554154030322883
1653,-1.4720019200371177
1655,-2.0086211677333488
1657,-1.924239887410463
1661,-1.4817512443509484
1663,-2.008618064140639
1666,-1.6406770496566623
1668,-2.008590579109537
1673,-1.4206654797250882
1676,-1.6254627827913095
1680,-1.476763536606395
1683,-0.9251242124231732
1685,-2.00580764959716
1687,-1.9940567749427145
1691,-1.459068120525111
1696,-1.3463195965004169
1699,-1.6398518076755415
1702,-0.9846283782601098
1704,-2.0085999812880924
1707,-1.6347764580304152
1709,-2.0086184396136555
1712,-1.017927313115466
1716,-1.478529122199682
1719,-1.6738270481900193
1721,-2.008576529788928
1725,-1.404871581563611
1727,-2.0085556665947912
1731,-1.4792914102798793
1734,-1.5999819403870454
1736,-1.923472482052542
1739,-0.9950432566985447
1745,-1.2704091641697188
1749,-1.4668041779703056
1752,-1.638499125348548
1754,-2.0085679911084426
1759,-1.369980512886263
1762,-1.6718642163109527
1765,-1.6706828926088537
1767,-1.9239506785642906
1769,-2.008696362730418
1772,-1.6344984508249143
1778,-1.3315032548592383
1782,-1.5019145333932746
1785,-1.0031700476735912
1787,-2.0085321901386632
1791,-1.4784151122861655
1795,-1.4760295418190075
1797,-2.008598064080693
1801,-1.4606527524252775
1805,-1.4396383252133462
1807,-1.9235361870961694
1810,-0.9957954524417824
1813,-1.6416190581425776
1816,-1.634692063118509
1821,-1.381469984241075
1823,-2.0086320343463764
1825,-1.9247754767922147
1832,-1.2668119141081478
1834,-1.9235514503020061
1837,-1.6381231685302253
1842,-1.2848295685600424
1845,-1.008067938102872
1851,-1.3283043367511862
1853,-2.0057924758517736
1860,-0.9889248429933265
1863,-1.6374256188596032
1868,-1.376895673420167
1870,-1.9584377466360767
1872,-2.005848133377393
1875,-1.6718730530305903
1881,-1.2639921150000248
1884,-1.6413718305202796
1886,-2.008681467226415
1890,-1.4759455879624706
1894,-1.4599547276795
1896,-2.0084105118150175
1898,-1.923999405819133
1901,-0.9918261650494721
1903,-1.9596697902689153
1908,-0.9769713787951554
1912,-1.4458861098624816
1914,-1.9589420592779816
1921,-1.244173080964416
1924,-1.6372153932560156
1928,-1.4783790051400996
1932,-0.952941851385391
1936,-1.4179019300613978
1939,-1.638015056245285
1941,-1.9603867154233101
1944,-1.6415525145841434
1946,-2.0086368625469775
1949,-1.625384745986631
1952,-1.6402604515286379
1954,-2.008611617160569
1957,-1.671876099806114
1959,-2.0057566359063164
1962,-1.6008551693329534
1967,-1.0020238437753324
1969,-1.960193018512012
1973,-1.4582209476743846
1976,-1.6820088557978519
1980,-1.4490217302219848
1983,-1.6397339002365487
1986,-1.6631620259490465
1988,-1.9235956224111201
1990,-1.959000198497114
1993,-1.6357996463397697
1997,-0.9924392808265897
2002,-1.374268280802027
2005,-1.6163182752839644
2008,-1.6629706453558113
2011,-1.641810505214977
2013,-2.0057632740459566
2015,-1.9234387037617708
2018,-1.640820591289928
2022,-1.4559661287115981
2024,-1.9943539826354777
2030,-1.2802344086876816
2033,-1.6170237750662528
2036,-1.6346300478295763
2038,-2.0057820489014233
2042,-1.4773900554769654
2045,-1.6391882228244958
2047,-2.008548618366846
2052,-1.3579483007731141
2056,-1.4886017355029857
2058,-2.005809500099872
2060,-2.0086829334087133
2063,-1.6255543797030692
2069,-1.3543432694404551
2072,-1.0174150510205637
2077,-1.2972329229094763
2079,-2.0058219531827515
2082,-1.641352023070903
2085,-1.6369826700369086
2088,-1.6419793016947544
2093,-1.373441231877898
2096,-1.638476390057969
2098,-1.9520370980749617
2104,-0.988289526465112
2108,-1.4664621271877385
2110,-2.008548162715254
2116,-1.2563735794173594
2120,-1.4703678829525024
2123,-1.662976049990099
2125,-2.008474936039084
2127,-2.0085421175117735
2130,-1.6819710464775632
2135,-1.3347110963074649
2137,-2.0085777113935324
2139,-1.9240379481806782
2142,-1.639170328249459
2144,-2.00852077615524
2146,-1.994013521604261
2150,-1.4571965805639318
2152,-2.0085096791516928
2154,-2.0085793013963724
2156,-2.008505742880535
2160,-1.5027917484899296
2162,-1.9236621474190587
2164,-2.0085667344910743
2167,-1.6368576766353105
2169,-1.9242519512954421
2173,-1.4772431174671938
2175,-2.008601355205914
2178,-1.670262849449343
2180,-1.9590761235200185
2183,-1.6380409116040602
2186,-1.638587106031063
2188,-1.9602707348335149
2193,-0.9043620553572007
2195,-1.9235462864832842
2200,-1.376435591215119
2205,-0.9695191127111148
2207,-1.9604791532463082
2212,-1.3840955379190127
2214,-2.0085677868499707
2217,-1.6171410191160722
2219,-1.924204397589411
2222,-1.6719209468677902
2226,-1.455669862971292
2230,-1.4605635461382978
2233,-1.6413143921060194
2235,-2.0085083800158987
2238,-0.9806481579947385
2241,-1.6366318790830139
2248,-1.2249337064134624
2253,-1.403712780464208
2255,-2.0084802876015058
2258,-1.6415715704833769
2261,-1.6718504387812423
2265,-1.4699159312991852
2268,-1.6271522878727047
2270,-1.9609124039646433
2272,-2.008541311136402
2275,-1.641637537671188
2278,-1.6718380745348937
2280,-1.923480138275495
2284,-1.4474190024704225
2288,-1.447123832342136
2291,-1.634716624347975
2295,-1.5172565532196796
2299,-1.4556343036635637
2301,-2.0085909753758577
2303,-1.9238062913812908
2308,-1.3817198100820292
2310,-1.923833352221159
2313,-1.6176070493646149
2315,-2.0085870146391422
2318,-1.0130572163209768
2320,-2.008609981127496
2322,-2.0086064383979725
2327,-1.3770634463354254
2329,-2.0057488088257043
2331,-1.9233797647146496
2333,-2.0085472190988236
2335,-1.9243423446356798
2337,-2.0085259737075187
2339,-1.9242697435594296
2342,-1.6632559033889276
2347,-1.3691411269564655
2349,-1.9239309363401553
2352,-1.673872549858049
2355,-1.6399357918078241
2358,-0.9864511021125194
2360,-1.9234074487981947
2363,-1.6170155533248174
2367,-1.5172361072208056
2369,-2.0085138406855485
2371,-1.9240555736667955
2373,-1.9234340618597139
2378,-1.372908191218158
2380,-1.923538440490609
2382,-2.008620710335455
2386,-1.4586518669831596
2391,-1.0028319391996825
2394,-1.6408305560383034
2396,-1.9555960362602112
2398,-2.0057575964655885
2401,-1.6344726658634787
2406,-1.341273150483912
2412,-1.2900221796591664
2415,-1.639887145246675
2418,-1.6165521015081794
2420,-1.9234223115323643
2422,-2.0085405456614
2426,-1.4813214139646305
2429,-1.016455491662959
2434,-0.899319040110834
2436,-2.0085721589385375
2439,-1.6629942423693613
2442,-1.6373377670492897
2446,-0.950850663121958
2449,-1.0214319615955776
2454,-1.36944545612374
2457,-1.6421857973410292
2461,-1.4747220977035185
2463,-1.923371351741665
2466,-1.6717999972678552
2471,-1.3367400938045402
2473,-1.9248023503796887
2477,-1.4030391242132354
2479,-2.005808013690257
2481,-2.0085971209620737
2485,-1.470412122996272
2487,-2.0085122290674975
2490,-1.6702621147488312
2494,-1.503311512233667
2497,-1.6410330195295597
2500,-1.6378808618745195
2503,-1.6171813908044907
2510,-0.9322306219469167
2518,-1.2030297166635362
2521,-1.6388223630236354
2526,-1.3346931301438416
2528,-2.005908413585912
2540,-1.1424813313822586
2545,-1.4037653202535465
2548,-1.6633003715158121
2551,-1.0140822257839741
2553,-1.9235663392805524
2558,-0.9979294530349823
2563,-0.9819551019285813
2565,-2.0085416466752184
2567,-1.9235059911144576
2569,-2.00866622682947
2573,-1.424725418708227
2577,-1.4789680054627854
2580,-1.6431164588187093
2582,-2.008523816414912
2588,-1.3103324493914672
2593,-1.3805101918717755
2595,-1.9575711041084742
2597,-1.994364152974505
2599,-2.008597454510529
2602,-1.6406835126824906
2610,-1.2310803255080178
2614,-1.4761127573835089
2616,-1.956753489737984
2618,-1.9572505006854932
2620,-1.923448031158947
2623,-1.6390797435864208
2625,-2.0086013520498405
2627,-1.9238683295298384
2629,-1.960001454734722
2632,-1.6398335253213439
2635,-1.6352928229364778
2640,-1.3939349682540736
2643,-1.6405072790241106
2647,-1.5174265498465558
2650,-1.6717845415326658
2653,-1.6402921680400346
2655,-2.0058733750202937
2657,-2.0057183928459246
2667,-1.1799364188747397
2669,-1.9943148649662141
2672,-1.635077357831908
2675,-1.6173403820666856
2679,-1.4522514596901777
2683,-1.4665629887589753
2687,-1.4849787315948335
2692,-0.9904108559051128
2694,-2.0057324289195364
2697,-1.637048976253629
2703,-1.291393761675252
2706,-1.6359139807730443
2710,-1.4553965950892345
2714,-1.4763537821251533
2719,-0.9193388226557806
2722,-1.015083656801307
2725,-1.6346916156767202
2727,-2.0085874889482502
2729,-2.0085772079006943
2732,-1.6415361727926452
2735,-1.6819773828555988
2738,-1.6414299357710063
2742,-1.502394360015491
2744,-1.9583126770674473
2747,-1.6355381800599014
2749,-2.008608458515753
2754,-1.3690824791117127
2759,-1.364261193210353
2762,-1.6270711093262367
2766,-1.4519848625772747
2770,-1.472050361216707
2772,-2.008570476144411
2775,-1.6422714943210146
2780,-1.3702360937461897
2784,-1.4768778468456225
2786,-2.005691316299334
2788,-2.005841641865824
2791,-1.6271325919109418
2794,-1.6229094899357115
2796,-2.008542848942173
2799,-0.9963282347009766
2802,-1.6389501750419742
2805,-1.6366748219700842
2808,-1.6254950948723053
2810,-2.0058849140784085
2813,-1.6400619354220873
2815,-2.008568831210625
2818,-1.6412895119292805
2820,-2.005861482105538
2824,-0.9416676625292053
2828,-1.4680539200299871
2835,-1.223046488943347
2837,-2.008532069674234
2839,-2.0057385622990798
2842,-1.6163491013441096
2846,-0.9905831540418057
2848,-2.00575423748338
2854,-1.3097629506925363
2856,-1.9234871254358776
2859,-1.6379833035323461
2864,-1.3313127111620464
2869,-1.3158218492286096
2873,-1.4608658597336084
2876,-1.6401192195788787
2879,-1.671833269965249
2882,-1.0168330457868335
2885,-1.640937597133149
2891,-1.328723040501038
2893,-2.0058297485751577
2896,-1.6166592734935954
2898,-2.005821790598292
2900,-1.9235575541056977
2904,-1.4804361425185406
2909,-0.924272742650474
2912,-1.6406586435692418
2914,-1.9233868335879745
2917,-1.6404664180180681
2919,-1.9233646182671555
2922,-1.6382717011759844
2928,-1.2397291218254571
2930,-2.008564343332044
2932,-2.0085781058439074
2935,-1.6381352569959375
2937,-1.961670778000685
2940,-1.640982514819768
2945,-1.3962144749672702
2948,-1.6358058107076043
2951,-1.6383345032497278
2954,-1.6382621740978571
2957,-1.016946106050441
2959,-1.923934943470834
2964,-1.3843881145558858
2967,-1.670299140692829
2971,-1.4462544284162082
2973,-2.005833969234404
2978,-1.3459569579258306
2982,-1.4720316458941292
2985,-1.6703448736929518
2987,-2.008542523441791
2991,-1.4355081414108677
2993,-2.008535816589708
2996,-1.6395348937554879
3000,-1.484635824570945
3003,-1.5999592387827815
3007,-1.4788434488459115
3009,-1.9581582614119895
3013,-1.4667849555518622
3015,-2.0058007534073283
3019,-1.4730774874016679
3022,-1.6392083057506008
3025,-0.9817043250718319
3028,-1.6351218275130914
3031,-1.6387437303757635
3037,-1.329109598784389
3041,-1.460840923780413
3044,-1.6170027240981841
3048,-1.4721422868355463
3051,-1.6383100289096177
3056,-1.3232208760942465
3059,-1.6819694795074127
3062,-1.61765925914636
3064,-2.008499823674499
3067,-1.6415757250239051
3070,-1.638452412298081
3075,-1.3454047088617604
3077,-1.923759105901469
3080,-1.6391911409182758
3083,-1.6411802553450812
3086,-1.6344703258524553
3088,-1.9234544128935647
3090,-1.9234370199917206
3092,-2.008545178050594
3096,-1.5173280559203666
3099,-1.6630806257827013
3102,-1.6718960369843092
3105,-1.019535713935643
3108,-1.0173581468340693
3111,-1.6370922014828857
3115,-1.4562863202483545
3119,-0.9914290183363149
3121,-2.0085250600258195
3127,-1.323203929967402
3130,-1.6420842224585928
3139,-1.1978906254020805
3142,-1.6173675699406835
3144,-1.9235443442070592
3147,-1.6354864527687696
3149,-2.0086253093247874
3153,-1.4676760959538344
3157,-1.4550965826499236
3163,-1.3064920432475355
3165,-2.0058962735767105
3167,-2.0085599859894216
3174,-1.2580280564701327
3177,-1.6379555203250789
3180,-1.6632592193174875
3184,-1.491093659996793
3190,-1.2656234723325195
3195,-1.4035776391065617
3198,-1.6163958870992887
3202,-1.480125264128728
3206,-1.4178943921945755
3209,-1.635064155543973
3212,-0.9835979906742095
3215,-0.9208655359705308
3218,-1.616427055277666
3220,-1.9234951004059875
3222,-1.924314831690872
3226,-1.4835277631515162
3228,-1.923393766659305
3230,-2.008540374940389
3232,-1.9585081457566684
3235,-1.6705884987606943
3237,-1.9240124406953696
3243,-1.3275605039273157
3246,-1.6410074565989259
3248,-2.0085421631392135
3251,-1.634941832123894
3253,-2.008535892932985
3256,-1.6720686010369628
3260,-1.4062974206362076
3262,-2.0085673673335465
3264,-2.0085514547857186
3267,-1.6230252868034796
3271,-1.4357209399816837
3275,-1.4034593014966186
3280,-1.3931253892461568
3285,-1.3801164755585145
3288,-1.637351681847292
3291,-1.6640084066039804
3297,-1.2977723067845968
3300,-1.635898266281745
3305,-1.3748994925633102
3308,-1.639745080435878
3310,-2.0085396926344856
3314,-1.4530248878217051
3318,-1.4910327421607836
3323,-1.328405705679457
3325,-2.0085988016713436
3327,-1.958114843952731
3331,-1.4323382098082846
3333,-1.9576659806574606
3335,-2.0058411424199134
3337,-1.9602127552903332
3339,-1.9235475663525203
3341,-2.0085398859614902
3345,-1.4721784166484415
3350,-0.9504872935665928
3352,-2.00863394073535
3356,-1.4911637008637997
3359,-1.6399091944688398
3363,-1.4719022970777722
3366,-1.6402716916017201
3369,-1.6719053245437798
3371,-2.008566606393492
3374,-1.6174904716246221
3378,-1.4532342263034541
3380,-1.9234535797929193
3384,-1.4602691537684318
3389,-1.3621722488851224
3391,-2.008748075429195
3395,-1.4555251424245168
3398,-1.6384117474678017
3402,-1.4419207417877582
3405,-1.639482813926213
3408,-1.6537320848831325
3412,-1.4722317619996423
3415,-1.6415654840098803
3417,-2.005797933786579
3419,-1.9246597489197186
3423,-1.4795184740057055
3429,-1.3367740095828011
3435,-1.3273912473571576
3438,-1.6389548280205959
3441,-1.6351550986154713
3443,-1.9576632690109461
3449,-0.9328956589329863
3451,-2.0086917605477757
3453,-1.9234936077520564
3456,-0.9820728867109453
3461,-1.3698047476570374
3465,-1.3993158710485019
3469,-0.9913801346924531
3471,-2.008625830523856
3473,-1.9238972690761689
3475,-2.008476849321226
3478,-1.6393038600122145
3482,-1.4604727652027265
3484,-1.9596104243081292
3486,-2.008481181613532
3488,-1.923970100057318
3496,-0.98237552993024
3498,-1.9597087012857037
3502,-1.4481908513480313
3504,-2.0085503653834254
3506,-1.9941757326228338
3508,-1.9569230412462801
3512,-1.4576123720502103
3514,-2.0086263082355114
3520,-1.3250547693801111
3525,-1.3844044084245961
3528,-1.6630970797033104
3532,-1.4809125317046157
3535,-1.6170799434594192
3543,-1.2279084385222045
3546,-1.6386264413719747
3551,-1.3684454894669773
3556,-1.3957112947329304
3558,-1.9235762389375952
3565,-1.1975241384462267
3570,-0.9648219745487143
3573,-1.0172514003420703
3575,-2.0086389116630228
3579,-1.401656609175574
3582,-1.6170193449579717
3586,-1.4483782205074172
3589,-1.0161645465843516
3592,-1.6405158320376045
3596,-1.4703019481773574
3601,-1.3744493984456676
3603,-2.0086120189468657
3607,-1.4361373900746768
3611,-1.4845390015088507
3613,-2.0085010825291874
3615,-2.008598646344445
3619,-1.4580382053396952
3622,-1.5920069133605546
3624,-1.9238383779553718
3626,-2.0087994841525987
3632,-1.3062720019354461
3636,-1.4601371456402608
3642,-1.3218402543957144
3646,-1.4408634579643735
3649,-1.6345165625995313
3651,-1.9560269755801794
3654,-1.6408307045687252
3657,-1.6048365885189282
3659,-2.0057823475302494
3662,-1.6377804583171358
3664,-2.008545124959517
3669,-0.9993175893386557
3673,-1.4030753800309619
3676,-1.6257089082699012
3682,-0.992266284165786
3691,-1.1911379763148149
3693,-1.9234856601118275
3697,-1.4322091627667846
3700,-0.9812792035079191
