x_val,y_val,step
-0.00016641616821289062,2.755075684035546e-06,1
-0.0002322769141755998,-1.2750923588100704e-06,2
15.308141708374023,5.725462436676025,7
69.52924346923828,-12.396597862243652,24
10.504049301147461,-6.796088218688965,27
14.887042999267578,4.488158702850342,30
15.875619888305664,5.271655082702637,33
15.8477783203125,-6.7093706130981445,37
18.428926467895508,-4.9166083335876465,42
25.317434310913086,4.775667667388916,46
-0.00016469002002850175,2.7211010547034675e-06,47
-0.0001649188925512135,2.5960803213820327e-06,48
35.60443115234375,-4.612175464630127,52
36.60041809082031,5.20123815536499,56
13.72331428527832,6.508832931518555,59
16.194473266601562,-7.228021144866943,63
-0.00023631109797861427,6.620126441703178e-06,64
25.429689407348633,4.59250020980835,68
19.55849838256836,-7.198644638061523,73
20.016447067260742,-7.830358505249023,78
18.55131721496582,-5.189566612243652,83
13.6360445022583,-6.7276506423950195,86
12.235517501831055,4.958118915557861,93
21.71434211730957,-2.632664203643799,96
14.337922096252441,-6.986670970916748,101
17.1142520904541,5.850129127502441,107
18.912099838256836,-6.3412322998046875,112
8.787817001342773,4.781754016876221,114
21.018733978271484,-2.568317413330078,117
19.617958068847656,-6.773215293884277,120
13.299034118652344,6.375201225280762,123
54.14765167236328,6.311899662017822,128
16.17833137512207,-7.07792329788208,131
13.988350868225098,-6.786155700683594,134
