x_val,y_val,step
19.002307891845703,-3.7685341835021973,3
19.559995651245117,-2.916329860687256,8
22.769622802734375,2.7905263900756836,13
20.25684928894043,-7.956385135650635,16
21.129343032836914,4.332661151885986,19
7.742753028869629,-6.417620658874512,21
13.775278091430664,-6.8136491775512695,24
20.693017959594727,-2.4921317100524902,27
10.046920776367188,2.935750722885132,29
19.599903106689453,-6.802974224090576,32
16.06574821472168,3.5784595012664795,36
10.015708923339844,3.0300610065460205,38
21.51754379272461,2.6940910816192627,41
7.901224136352539,-6.744568824768066,43
18.827789306640625,5.742022514343262,46
8.77188491821289,-4.827507019042969,48
36.41413116455078,-6.8479905128479,54
13.873369216918945,-6.835416793823242,57
4.990545272827148,2.6391448974609375,59
13.291584014892578,-6.706335067749023,62
4.963354587554932,2.623563528060913,64
